rank,symbol,strategy,variant,timeframe,trades,win_rate,net_profit,return_percent,cost_10bps_net_profit,cost_10bps_return_percent,profit_factor,cost_10bps_profit_factor,expectancy_r,max_drawdown,max_loss_streak,top3_profit_percent,volume_filter,score
242,PEPEUSDT,range_expansion_breakout,ch20_rng1.6_stop0.7_target1.5_hold64_long_only_volume>1.4xSMA30,1h,42,66.67,3180.80,31.81,2605.66,26.06,2.92,2.41,0.667,-487.35,4,18.10,volume>1.4xSMA30,60.13
243,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1_target2_hold8_long_only_volume>1.4xSMA30,1h,50,62.00,4478.41,44.78,3933.50,39.33,2.73,2.40,0.753,-852.30,5,18.95,volume>1.4xSMA30,60.13
244,XRPUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2_hold64_all_none,1h,92,48.91,5291.74,52.92,4441.84,44.42,1.89,1.70,0.474,-795.57,4,16.90,none,59.90
245,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.7_target3_hold8_long_only_volume>1.4xSMA30,1h,38,55.26,3556.05,35.56,3309.61,33.10,2.83,2.60,0.819,-658.75,5,33.08,volume>1.4xSMA30,59.45
246,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.3_target3_hold32_long_only_none,1h,36,50.00,3913.70,39.14,3617.72,36.18,2.70,2.47,0.941,-646.30,5,30.67,none,59.40
247,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.3_target2_hold8_long_only_none,1h,43,60.47,3211.91,32.12,2877.08,28.77,2.53,2.28,0.660,-593.23,4,24.02,none,59.35
248,BNBUSDT,atr_squeeze_continuation,ch20_cmp1_stop0.8_target3.5_hold12_short_only_none,1h,41,48.78,5255.18,52.55,4102.62,41.03,3.01,2.27,1.058,-617.14,5,28.84,none,59.26
249,PEPEUSDT,range_expansion_breakout,ch36_rng1.1_stop1.7_target2_hold64_long_only_volume>1.4xSMA30,1h,36,61.11,3430.63,34.31,3221.49,32.21,2.85,2.66,0.833,-954.57,5,23.68,volume>1.4xSMA30,59.24
250,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1.7_target2_hold64_all_none,1h,63,52.38,4303.97,43.04,3731.76,37.32,2.15,1.94,0.581,-618.54,4,19.44,none,59.22
251,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.5_target3_hold64_short_only_none,1h,95,38.95,5943.17,59.43,4721.29,47.21,1.78,1.57,0.510,-850.50,4,23.60,none,59.21
252,PEPEUSDT,range_expansion_breakout,ch36_rng1.6_stop1.3_target3_hold8_long_only_none,1h,31,61.29,3083.36,30.83,2858.48,28.58,3.07,2.80,0.885,-954.84,5,37.31,none,59.19
253,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.7_target3_hold16_long_only_volume>1.4xSMA30,1h,36,52.78,3525.08,35.25,3292.76,32.93,2.81,2.59,0.859,-652.84,5,33.16,volume>1.4xSMA30,59.14
254,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.8_target3_hold8_all_volume>1.5xSMA30,1h,92,52.17,4517.09,45.17,3878.91,38.79,2.13,1.90,0.417,-874.30,4,27.08,volume>1.5xSMA30,59.12
255,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2.5_hold64_long_only_volume>1.4xSMA30,1h,35,54.29,3611.83,36.12,3386.12,33.86,2.74,2.55,0.900,-657.99,5,27.41,volume>1.4xSMA30,58.94
256,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.3_target1.5_hold16_long_only_none,1h,50,64.00,3259.40,32.59,2870.50,28.70,2.52,2.26,0.573,-504.97,4,18.13,none,58.89
257,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop1.1_target2.5_hold16_short_only_volume>1.5xSMA30,1h,54,59.26,3262.97,32.63,2923.35,29.23,2.45,2.23,0.534,-511.44,4,29.03,volume>1.5xSMA30,58.64
258,BNBUSDT,atr_squeeze_continuation,ch20_cmp1_stop0.8_target3.5_hold48_short_only_none,1h,41,46.34,5411.36,54.11,4232.31,42.32,2.90,2.20,1.085,-632.52,5,28.30,none,58.62
259,BNBUSDT,atr_squeeze_continuation,ch20_cmp1_stop0.8_target3.5_hold96_short_only_none,1h,41,46.34,5411.36,54.11,4232.31,42.32,2.90,2.20,1.085,-632.52,5,28.30,none,58.62
260,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.5_target2.5_hold8_short_only_none,1h,102,48.04,5584.96,55.85,4340.54,43.41,1.95,1.66,0.448,-636.11,4,20.40,none,58.34
261,PEPEUSDT,range_expansion_breakout,ch36_rng0.9_stop0.7_target1.5_hold8_long_only_volume>1.4xSMA30,1h,49,65.31,3574.12,35.74,2908.30,29.08,2.65,2.21,0.633,-588.69,4,16.76,volume>1.4xSMA30,57.89
262,PEPEUSDT,range_expansion_breakout,ch36_rng0.9_stop0.7_target1.5_hold16_long_only_volume>1.4xSMA30,1h,49,65.31,3574.12,35.74,2908.30,29.08,2.65,2.21,0.633,-588.69,4,16.76,volume>1.4xSMA30,57.89
263,PEPEUSDT,range_expansion_breakout,ch36_rng0.9_stop0.7_target1.5_hold32_long_only_volume>1.4xSMA30,1h,49,65.31,3574.12,35.74,2908.30,29.08,2.65,2.21,0.633,-588.69,4,16.76,volume>1.4xSMA30,57.89
264,PEPEUSDT,range_expansion_breakout,ch36_rng0.9_stop0.7_target1.5_hold64_long_only_volume>1.4xSMA30,1h,49,65.31,3574.12,35.74,2908.30,29.08,2.65,2.21,0.633,-588.69,4,16.76,volume>1.4xSMA30,57.89
265,PEPEUSDT,range_expansion_breakout,ch12_rng1.1_stop1.3_target1.5_hold8_long_only_none,1h,65,61.54,3855.73,38.56,3310.49,33.10,2.32,2.05,0.509,-705.46,3,16.17,none,57.70
266,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.7_target2.5_hold16_long_only_none,1h,41,56.10,3644.97,36.45,3376.19,33.76,2.72,2.50,0.774,-690.75,5,27.75,none,57.55
267,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target2.5_hold8_all_none,1h,79,48.10,4800.32,48.00,4051.07,40.51,1.96,1.75,0.511,-729.77,4,22.01,none,57.51
268,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1.7_target2_hold64_all_volume>1.4xSMA30,1h,59,52.54,4027.68,40.28,3506.66,35.07,2.17,1.95,0.586,-618.54,4,20.37,volume>1.4xSMA30,57.39
269,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target1.5_hold8_long_only_volume>1.4xSMA30,1h,56,64.29,3979.17,39.79,3139.79,31.40,2.54,2.09,0.607,-527.56,4,15.50,volume>1.4xSMA30,57.22
270,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target1.5_hold16_long_only_volume>1.4xSMA30,1h,56,64.29,3979.17,39.79,3139.79,31.40,2.54,2.09,0.607,-527.56,4,15.50,volume>1.4xSMA30,57.22
271,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target1.5_hold32_long_only_volume>1.4xSMA30,1h,56,64.29,3979.17,39.79,3139.79,31.40,2.54,2.09,0.607,-527.56,4,15.50,volume>1.4xSMA30,57.22
272,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target1.5_hold64_long_only_volume>1.4xSMA30,1h,56,64.29,3979.17,39.79,3139.79,31.40,2.54,2.09,0.607,-527.56,4,15.50,volume>1.4xSMA30,57.22
273,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1.7_target2_hold32_all_none,1h,64,51.56,4163.15,41.63,3591.27,35.91,2.13,1.91,0.556,-609.96,4,19.82,none,57.10
274,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.5_target2.5_hold32_short_only_none,1h,102,47.06,6767.35,67.67,5444.37,54.44,1.95,1.70,0.522,-1104.48,5,18.55,none,57.07
275,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop0.7_target1.5_hold8_long_only_none,1h,60,63.33,4115.10,41.15,3214.87,32.15,2.48,2.03,0.583,-458.14,3,15.13,none,56.79
276,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop0.7_target1.5_hold16_long_only_none,1h,60,63.33,4115.10,41.15,3214.87,32.15,2.48,2.03,0.583,-458.14,3,15.13,none,56.79
277,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop0.7_target1.5_hold32_long_only_none,1h,60,63.33,4115.10,41.15,3214.87,32.15,2.48,2.03,0.583,-458.14,3,15.13,none,56.79
278,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop0.7_target1.5_hold64_long_only_none,1h,60,63.33,4115.10,41.15,3214.87,32.15,2.48,2.03,0.583,-458.14,3,15.13,none,56.79
279,XRPUSDT,atr_squeeze_continuation,ch20_cmp1_stop1.5_target2.5_hold96_all_volume>1.25xSMA30,1h,53,47.17,3992.07,39.92,3462.08,34.62,2.16,1.93,0.651,-512.87,4,25.62,volume>1.25xSMA30,56.65
280,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop1.1_target3_hold8_all_volume>1.5xSMA30,1h,92,52.17,4231.84,42.32,3674.53,36.75,2.08,1.88,0.394,-845.57,4,28.28,volume>1.5xSMA30,56.60
281,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop1.1_target3_hold8_short_only_volume>1.5xSMA30,1h,55,56.36,3534.49,35.34,3184.21,31.84,2.81,2.52,0.562,-466.17,5,31.78,volume>1.5xSMA30,56.57
282,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1_target1.5_hold8_long_only_none,1h,56,64.29,3594.32,35.94,3011.70,30.12,2.42,2.10,0.557,-528.93,3,16.65,none,56.18
283,PEPEUSDT,range_expansion_breakout,ch12_rng1.6_stop1_target2_hold32_long_only_none,1h,49,55.10,3682.92,36.83,3173.78,31.74,2.32,2.05,0.653,-789.99,4,21.66,none,55.98
284,PEPEUSDT,range_expansion_breakout,ch12_rng1.6_stop1_target2_hold64_long_only_none,1h,49,55.10,3682.92,36.83,3173.78,31.74,2.32,2.05,0.653,-789.99,4,21.66,none,55.98
285,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1.7_target2.5_hold8_long_only_none,1h,44,61.36,3579.41,35.79,3290.76,32.91,2.70,2.48,0.709,-728.47,5,27.61,none,55.98
286,XRPUSDT,atr_squeeze_continuation,ch20_cmp1_stop1.1_target3.5_hold96_all_volume>1.25xSMA30,1h,55,38.18,4633.36,46.33,3817.94,38.18,2.03,1.77,0.718,-600.27,4,32.89,volume>1.25xSMA30,55.82
287,XRPUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target3_hold64_all_none,1h,75,40.00,4777.59,47.78,4080.45,40.80,1.86,1.68,0.540,-930.67,4,26.69,none,55.60
288,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.7_target2.5_hold32_long_only_volume>1.4xSMA30,1h,34,55.88,3249.82,32.50,3039.57,30.40,2.74,2.55,0.845,-597.34,5,29.62,volume>1.4xSMA30,55.58
289,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target2_hold8_long_only_volume>1.4xSMA30,1h,54,59.26,4915.76,49.16,4051.21,40.51,2.61,2.18,0.754,-1010.73,5,17.76,volume>1.4xSMA30,55.58
290,PEPEUSDT,range_expansion_breakout,ch36_rng1.35_stop1.7_target2_hold64_long_only_volume>1.4xSMA30,1h,33,60.61,3039.50,30.40,2856.74,28.57,2.83,2.64,0.818,-917.50,5,25.69,volume>1.4xSMA30,55.38
291,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1.7_target2_hold32_all_volume>1.4xSMA30,1h,60,51.67,3889.58,38.90,3368.19,33.68,2.14,1.92,0.560,-609.96,4,20.80,volume>1.4xSMA30,55.21
292,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1.7_target2_hold16_all_none,1h,65,53.85,4020.25,40.20,3433.68,34.34,2.12,1.89,0.531,-620.21,4,20.24,none,55.15
293,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop1.1_target1.5_hold32_short_only_volume>1.5xSMA30,1h,55,61.82,3083.14,30.83,2728.39,27.28,2.38,2.16,0.497,-432.96,4,18.54,volume>1.5xSMA30,55.09
294,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop1.1_target1.5_hold64_short_only_volume>1.5xSMA30,1h,54,61.11,3129.65,31.30,2780.15,27.80,2.34,2.13,0.513,-463.29,4,18.33,volume>1.5xSMA30,54.92
295,BNBUSDT,atr_squeeze_continuation,ch20_cmp1_stop0.8_target3.5_hold24_short_only_none,1h,41,46.34,5151.65,51.52,3985.75,39.86,2.83,2.14,1.043,-632.52,5,29.22,none,54.76
296,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.5_target3_hold8_short_only_none,1h,142,44.37,6473.18,64.73,4557.41,45.57,1.68,1.43,0.365,-676.09,4,21.81,none,54.59
297,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target2_hold16_long_only_volume>1.4xSMA30,1h,54,59.26,4855.23,48.55,3991.32,39.91,2.59,2.17,0.746,-1010.73,5,17.94,volume>1.4xSMA30,54.55
298,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1.3_target1.5_hold8_long_only_volume>1.4xSMA30,1h,49,65.31,3001.95,30.02,2621.43,26.21,2.44,2.18,0.544,-589.41,3,19.19,volume>1.4xSMA30,54.24
299,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.5_target2_hold8_short_only_none,1h,143,48.25,6366.56,63.67,4439.45,44.39,1.73,1.45,0.355,-583.59,4,14.97,none,54.24
300,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.8_target3_hold8_short_only_volume>1.5xSMA30,1h,55,56.36,3549.41,35.49,3149.93,31.50,2.76,2.44,0.564,-521.12,5,31.64,volume>1.5xSMA30,54.18
301,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1.7_target3_hold8_long_only_none,1h,41,56.10,3532.66,35.33,3258.84,32.59,2.65,2.44,0.755,-987.08,5,33.50,none,54.08
302,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.5_target3_hold8_short_only_none,1h,66,46.97,4077.07,40.77,3340.10,33.40,2.19,1.87,0.533,-484.54,4,29.25,none,53.93
303,XRPUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target3_hold32_all_none,1h,77,40.26,4662.57,46.63,3952.98,39.53,1.84,1.66,0.515,-915.08,4,26.87,none,53.85
304,SOLUSDT,range_expansion_breakout,ch20_rng1.35_stop1.7_target2.5_hold64_short_only_none,1h,39,51.28,3656.90,36.57,3364.73,33.65,2.56,2.34,0.817,-658.56,5,27.14,none,53.59
305,XRPUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target3_hold32_all_none,1h,91,39.56,6675.38,66.75,5188.52,51.89,1.91,1.63,0.582,-853.25,5,21.48,none,53.57
306,XRPUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target3_hold64_all_none,1h,91,39.56,6675.38,66.75,5188.52,51.89,1.91,1.63,0.582,-853.25,5,21.48,none,53.57
307,PEPEUSDT,range_expansion_breakout,ch55_rng1.1_stop1.3_target2.5_hold8_long_only_none,1h,33,60.61,3101.64,31.02,2862.57,28.63,2.84,2.59,0.835,-1152.14,5,31.97,none,53.53
308,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.3_target1.5_hold8_long_only_none,1h,52,63.46,3085.70,30.86,2683.17,26.83,2.36,2.11,0.525,-554.84,3,18.86,none,53.26
309,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2_hold16_all_none,1h,82,52.44,4100.46,41.00,3622.26,36.22,1.90,1.76,0.429,-819.12,4,19.94,none,53.09
310,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.5_target3_hold32_short_only_none,1h,66,45.45,4312.09,43.12,3557.70,35.58,2.01,1.76,0.561,-565.49,4,28.74,none,53.08
311,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1_target1.5_hold16_long_only_none,1h,56,62.50,3461.54,34.62,2885.74,28.86,2.33,2.02,0.539,-521.61,3,17.16,none,53.08
312,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.5_target2.5_hold32_short_only_none,1h,66,48.48,4242.83,42.43,3489.25,34.89,2.06,1.79,0.551,-637.82,4,24.54,none,53.07
313,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.7_target2.5_hold64_long_only_volume>1.4xSMA30,1h,34,52.94,3279.84,32.80,3068.63,30.69,2.62,2.44,0.853,-641.94,5,29.45,volume>1.4xSMA30,53.06
314,SOLUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2.5_hold64_short_only_none,1h,44,50.00,3922.12,39.22,3592.54,35.93,2.43,2.23,0.770,-651.97,5,25.86,none,52.97
315,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.3_target1.5_hold64_long_only_none,1h,50,62.00,3107.38,31.07,2716.98,27.17,2.31,2.08,0.550,-574.19,4,18.80,none,52.61
316,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1.3_target2_hold8_long_only_volume>1.4xSMA30,1h,43,62.79,3444.48,34.44,3099.06,30.99,2.69,2.43,0.700,-998.01,5,23.16,volume>1.4xSMA30,52.18
317,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1.7_target2.5_hold16_long_only_none,1h,42,54.76,3495.21,34.95,3218.76,32.19,2.57,2.36,0.729,-811.79,5,28.34,none,52.14
318,XRPUSDT,atr_squeeze_continuation,ch20_cmp1_stop1.1_target3.5_hold48_all_volume>1.25xSMA30,1h,55,38.18,4372.44,43.72,3560.62,35.61,1.98,1.72,0.685,-589.56,4,34.23,volume>1.25xSMA30,52.07
319,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target1.5_hold8_long_only_none,1h,48,64.58,3005.34,30.05,2536.21,25.36,2.44,2.12,0.556,-691.57,4,18.96,none,51.74
320,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.8_target3_hold32_short_only_none,1h,98,43.88,6071.30,60.71,5000.50,50.00,1.85,1.64,0.501,-968.26,5,23.39,none,51.67
321,SOLUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target3_hold32_short_only_none,1h,44,50.00,3989.73,39.90,3650.58,36.51,2.39,2.19,0.783,-1114.07,5,30.89,none,51.58
322,SOLUSDT,atr_squeeze_continuation,ch10_cmp1_stop0.8_target3.5_hold12_all_none,4h,37,43.24,3117.33,31.17,2776.63,27.77,2.21,2.00,0.758,-509.99,4,42.56,none,51.54
323,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.5_target2_hold64_short_only_none,1h,66,51.52,4011.58,40.12,3278.14,32.78,2.08,1.80,0.523,-588.96,4,20.30,none,51.42
324,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1.3_target1.5_hold32_long_only_none,1h,50,62.00,3026.46,30.26,2638.54,26.39,2.29,2.06,0.537,-569.95,4,19.18,none,51.40
325,XRPUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2.5_hold32_all_none,1h,83,43.37,4471.62,44.72,3722.56,37.23,1.80,1.62,0.460,-578.31,4,23.27,none,51.24
326,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1_target2_hold8_long_only_none,1h,53,58.49,4192.32,41.92,3625.03,36.25,2.43,2.14,0.673,-809.38,5,19.87,none,50.84
327,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.8_target2.5_hold64_short_only_none,1h,96,43.75,6003.33,60.03,4929.08,49.29,1.84,1.63,0.506,-942.08,5,19.87,none,50.73
328,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.5_target2.5_hold8_short_only_none,1h,66,48.48,3798.93,37.99,3073.00,30.73,2.17,1.84,0.501,-474.88,4,26.17,none,50.65
329,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.5_target2_hold8_short_only_none,1h,102,50.00,4881.73,48.82,3688.95,36.89,1.90,1.61,0.400,-674.66,4,17.80,none,50.52
330,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.5_target2.5_hold8_short_only_none,1h,142,45.07,6102.50,61.02,4201.75,42.02,1.66,1.40,0.347,-665.86,4,19.15,none,50.46
331,WIFUSDT,atr_squeeze_continuation,ch80_cmp1_stop1.1_target3.5_hold24_all_none,1h,37,43.24,3850.09,38.50,3491.04,34.91,2.40,2.19,0.908,-867.29,5,36.84,none,50.38
332,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.7_target2.5_hold32_long_only_none,1h,35,54.29,3117.32,31.17,2901.49,29.01,2.58,2.39,0.792,-673.18,5,30.63,none,50.16
333,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.8_target2_hold32_short_only_none,1h,100,51.00,5822.26,58.22,4740.69,47.41,1.93,1.70,0.470,-1100.35,5,16.11,none,50.06
334,XRPUSDT,atr_squeeze_continuation,ch20_cmp1_stop1.5_target2_hold96_all_volume>1.25xSMA30,1h,56,51.79,3538.02,35.38,2987.05,29.87,2.10,1.86,0.554,-503.43,4,22.37,volume>1.25xSMA30,50.05
335,BNBUSDT,atr_squeeze_continuation,ch20_cmp0.85_stop0.8_target2_hold12_all_none,1h,30,63.33,3043.39,30.43,2041.15,20.41,3.40,2.21,0.900,-264.83,2,25.22,none,49.88
336,BNBUSDT,atr_squeeze_continuation,ch20_cmp0.85_stop0.8_target2_hold24_all_none,1h,30,63.33,3043.39,30.43,2041.15,20.41,3.40,2.21,0.900,-264.83,2,25.22,none,49.88
337,BNBUSDT,atr_squeeze_continuation,ch20_cmp0.85_stop0.8_target2_hold48_all_none,1h,30,63.33,3043.39,30.43,2041.15,20.41,3.40,2.21,0.900,-264.83,2,25.22,none,49.88
338,BNBUSDT,atr_squeeze_continuation,ch20_cmp0.85_stop0.8_target2_hold96_all_none,1h,30,63.33,3043.39,30.43,2041.15,20.41,3.40,2.21,0.900,-264.83,2,25.22,none,49.88
339,SOLUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2.5_hold32_short_only_none,1h,44,52.27,3701.70,37.02,3372.83,33.73,2.41,2.21,0.732,-848.60,5,27.10,none,49.83
340,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target2_hold32_long_only_volume>1.4xSMA30,1h,54,57.41,4662.73,46.63,3800.87,38.01,2.47,2.06,0.722,-1147.60,5,18.53,volume>1.4xSMA30,49.76
341,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop0.7_target2_hold64_long_only_volume>1.4xSMA30,1h,54,57.41,4662.73,46.63,3800.87,38.01,2.47,2.06,0.722,-1147.60,5,18.53,volume>1.4xSMA30,49.76
342,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.5_target2_hold16_short_only_none,1h,141,48.23,6068.61,60.69,4164.61,41.65,1.65,1.40,0.347,-824.27,4,15.53,none,49.59
343,SOLUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target3_hold64_short_only_none,1h,44,45.45,4005.17,40.05,3666.04,36.66,2.28,2.10,0.787,-1031.69,5,30.94,none,49.57
344,WIFUSDT,liquidity_reclaim_reversal,sweep12_rsi14_stop0.8_target1.5_hold8_all_volume>1.5xSMA30,1h,97,56.70,3892.13,38.92,3194.47,31.94,2.00,1.76,0.346,-615.60,4,15.69,volume>1.5xSMA30,49.46
345,WIFUSDT,liquidity_reclaim_reversal,sweep24_rsi14_stop0.5_target2_hold32_short_only_none,1h,102,50.98,5977.32,59.77,4711.91,47.12,1.96,1.68,0.471,-1111.13,5,15.84,none,49.44
346,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1_target3_hold32_all_none,1h,70,41.43,5607.11,56.07,4492.66,44.93,2.02,1.74,0.657,-791.88,5,24.43,none,49.43
347,XRPUSDT,range_expansion_breakout,ch20_rng1.6_stop1_target3_hold64_all_none,1h,70,41.43,5607.11,56.07,4492.66,44.93,2.02,1.74,0.657,-791.88,5,24.43,none,49.43
348,WIFUSDT,liquidity_reclaim_reversal,sweep48_rsi14_stop0.8_target2_hold64_short_only_none,1h,65,50.77,3736.84,37.37,3121.47,31.21,2.01,1.78,0.501,-577.41,4,21.37,none,49.30
349,PEPEUSDT,range_expansion_breakout,ch12_rng1.35_stop1_target2_hold16_long_only_none,1h,53,56.60,4122.93,41.23,3562.44,35.62,2.38,2.10,0.664,-798.18,5,20.16,none,49.12
350,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1_target1.5_hold32_long_only_none,1h,56,60.71,3299.02,32.99,2724.24,27.24,2.21,1.92,0.518,-530.93,4,17.79,none,48.91
351,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1_target1.5_hold64_long_only_none,1h,56,60.71,3299.02,32.99,2724.24,27.24,2.21,1.92,0.518,-530.93,4,17.79,none,48.91
352,XRPUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2.5_hold64_all_none,1h,82,42.68,4299.45,42.99,3555.48,35.55,1.75,1.58,0.451,-575.16,4,24.15,none,48.59
353,BNBUSDT,atr_squeeze_continuation,ch20_cmp1_stop0.8_target3.5_hold12_short_only_volume>1.25xSMA30,1h,28,50.00,3613.66,36.14,2830.24,28.30,3.11,2.34,1.131,-596.43,5,37.56,volume>1.25xSMA30,48.24
354,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1.7_target2.5_hold64_long_only_none,1h,35,51.43,3147.04,31.47,2930.22,29.30,2.47,2.30,0.800,-717.80,5,30.46,none,48.06
355,PEPEUSDT,range_expansion_breakout,ch20_rng0.9_stop1.3_target1.5_hold16_long_only_none,1h,55,63.64,3589.15,35.89,3150.31,31.50,2.47,2.21,0.566,-650.19,5,16.71,none,48.01
356,PEPEUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target3_hold16_all_none,1h,78,42.31,5208.56,52.09,4430.54,44.31,1.90,1.71,0.557,-827.45,5,24.53,none,47.94
357,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1.3_target2.5_hold16_all_none,1h,84,47.62,4969.01,49.69,4310.68,43.11,1.92,1.75,0.494,-832.53,5,21.58,none,47.70
358,XRPUSDT,atr_squeeze_continuation,ch20_cmp1_stop1.5_target2.5_hold12_all_volume>1.25xSMA30,1h,56,53.57,3285.94,32.86,2712.70,27.13,2.14,1.86,0.519,-493.15,4,29.02,volume>1.25xSMA30,47.45
359,XRPUSDT,range_expansion_breakout,ch20_rng1.35_stop1_target3_hold16_all_none,1h,91,39.56,6230.92,62.31,4751.93,47.52,1.85,1.58,0.552,-1054.95,5,22.40,none,47.44
360,PEPEUSDT,range_expansion_breakout,ch20_rng1.1_stop1.7_target2_hold8_all_none,1h,84,54.76,3699.15,36.99,3212.57,32.13,1.83,1.69,0.384,-925.98,4,21.56,none,46.95
361,PEPEUSDT,range_expansion_breakout,ch36_rng1.1_stop0.7_target1.5_hold8_long_only_volume>1.4xSMA30,1h,47,65.96,3508.60,35.09,2874.18,28.74,2.73,2.28,0.649,-715.40,5,16.99,volume>1.4xSMA30,46.88
362,PEPEUSDT,range_expansion_breakout,ch36_rng1.1_stop0.7_target1.5_hold16_long_only_volume>1.4xSMA30,1h,47,65.96,3508.60,35.09,2874.18,28.74,2.73,2.28,0.649,-715.40,5,16.99,volume>1.4xSMA30,46.88
363,PEPEUSDT,range_expansion_breakout,ch36_rng1.1_stop0.7_target1.5_hold32_long_only_volume>1.4xSMA30,1h,47,65.96,3508.60,35.09,2874.18,28.74,2.73,2.28,0.649,-715.40,5,16.99,volume>1.4xSMA30,46.88
